bedrooms,built,createDate,energyColor,energyLabel,finnkode,isSold,lastUpdated,latitude,longitude,ownership,postNumber,primaryRoom,propertyType,rooms,totalPrice,usableArea
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,61,Leilighet,3,3771327,61
1,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,55,Leilighet,,4075127,58
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4516247,75
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,88,Leilighet,,8777347,91
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4475927,70
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4675777,67
0,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,36,Leilighet,1,2313625,38
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,5016247,75
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4916247,75
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4716247,75
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4816247,75
1,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,55,Leilighet,,3915127,58
2,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4576247,75
2,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4416247,75
3,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,88,Leilighet,,6507347,91
1,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,55,Leilighet,,3875127,58
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4476247,75
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4676237,75
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4375927,70
2,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4415927,70
0,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,36,Leilighet,1,2513625,38
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4776247,75
3,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,91,Leilighet,,7407547,94
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4616247,75
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,5325777,67
0,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,36,Leilighet,1,2213625,38
2,,2023-02-03T09:53:54.320+01:00,,,290061585,False,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,87,Leilighet,3,7979720,89
3,,2023-02-03T09:53:54.320+01:00,,,290061585,False,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,134,Leilighet,4,11923170,139
2,,2023-02-03T09:53:54.320+01:00,,,290061585,True,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,101,Leilighet,3,5580545,104
2,,2023-02-03T09:53:54.320+01:00,,,290061585,True,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,111,Leilighet,3,6831220,114
2,,2023-02-03T09:53:54.320+01:00,,,290061585,True,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,92,Leilighet,3,9420270,95
2,,2023-02-03T09:53:54.320+01:00,,,290061585,True,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,110,Leilighet,3,6981220,114
1,,2023-02-03T09:53:54.320+01:00,,,290061585,True,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,55,Leilighet,2,3677295,57
3,,2023-02-03T09:53:54.320+01:00,,,290061585,True,2023-10-10T13:13:13.496+02:00,62.4688475179944,6.18828100484924,Eier (Selveier),6008,129,Leilighet,4,9322470,132
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,91,Leilighet,,8877547,94
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,5116247,75
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4775777,67
3,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,91,Leilighet,,6807547,94
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,91,Leilighet,,9877547,94
1,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,55,Leilighet,,3815127,58
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4015777,67
1,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,55,Leilighet,,4015127,58
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4925777,66
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,3,4275927,70
0,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,36,Leilighet,1,2113625,38
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,88,Leilighet,,9277347,91
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,88,Leilighet,,8977347,91
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4476247,80
3,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,88,Leilighet,,6707347,91
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,3,4271327,76
0,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,36,Leilighet,1,2413625,38
3,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,91,Leilighet,,7207547,94
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,5125777,67
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,72,Leilighet,,4576247,75
3,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,88,Leilighet,,9677347,91
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4675927,70
2,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,64,Leilighet,,4575927,70
1,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,55,Leilighet,,3975127,58
0,,2021-06-14T21:01:12.692+02:00,,,222055175,False,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,36,Leilighet,1,2213625,38
1,,2021-06-14T21:01:12.692+02:00,,,222055175,True,2023-11-02T17:14:47.674+01:00,62.4600714236946,6.33337676525116,Eier (Selveier),6017,39,Leilighet,,2574147,42
2,,2023-04-28T12:12:39.084+02:00,,,300863646,True,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,68,Leilighet,,5373990,72
2,,2023-04-28T12:12:39.084+02:00,,,300863646,True,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,68,Leilighet,,5623990,72
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,82,Leilighet,,6426670,87
1,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,46,Leilighet,,3369920,49
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,91,Leilighet,,6678370,96
2,,2023-09-01T23:33:50.960+02:00,,,317918007,False,2023-09-04T12:37:41.544+02:00,62.5088563040308,6.4303964020252,Eier (Selveier),6057,69,Tomannsbolig,,3811342,74
1,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,54,Leilighet,,4971270,56
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,88,Leilighet,,7977740,93
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,82,Leilighet,,5876670,87
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,85,Leilighet,,6777090,89
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,85,Leilighet,,6527090,89
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,93,Leilighet,,7027690,93
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,85,Leilighet,,6277090,89
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,70,Leilighet,,4974290,74
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,93,Leilighet,,6777690,93
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,85,Leilighet,,5977090,89
2,,2023-04-28T12:12:39.084+02:00,,,300863646,True,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,70,Leilighet,,5474290,74
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,82,Leilighet,,5926670,87
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,73,Leilighet,,5424970,77
2,,2023-04-28T12:12:39.084+02:00,,,300863646,False,2023-10-10T13:27:30.279+02:00,62.463696,6.346461,Eier (Selveier),6010,68,Leilighet,,4873990,72
3,,2023-03-20T12:32:30.766+01:00,,,295579637,False,2023-09-19T10:44:08.949+02:00,68.70078,15.40113,Eier (Selveier),8402,114,Leilighet,,7408462,139
2,,2023-03-20T12:32:30.766+01:00,,,295579637,True,2023-09-19T10:44:08.949+02:00,68.70078,15.40113,Eier (Selveier),8402,68,Leilighet,,4855862,88
3,,2023-09-12T11:21:32.888+02:00,Rød,B,319343415,False,2023-10-19T12:29:36.024+02:00,66.3082510007829,14.1453254905614,Eier (Selveier),8624,86,Leilighet,,6530092,86
4,,2023-04-14T10:37:31.442+02:00,,B,298766354,False,2023-09-18T14:50:12.243+02:00,68.0789410038603,13.5339653412668,Eier (Selveier),8373,102,Tomannsbolig,,4902500,106
2,,2023-09-12T11:21:32.888+02:00,Rød,B,319343415,False,2023-10-19T12:29:36.024+02:00,66.3082510007829,14.1453254905614,Eier (Selveier),8624,63,Leilighet,,5095092,63
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,False,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,3098125,57
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,False,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,3148125,57
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,False,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,2848125,57
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,False,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,2798125,57
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,True,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,2798125,57
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,True,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,3148125,57
2,,2023-06-19T15:14:26.824+02:00,,B,307767407,True,2023-09-19T09:48:25.819+02:00,68.1254685881132,13.5387562616178,Eier (Selveier),8372,57,Leilighet,,2848125,57
4,,2023-10-10T11:11:30.080+02:00,,,323424529,False,2023-10-17T08:39:35.369+02:00,68.6916969783049,15.4621452165763,Eier (Selveier),8406,132,Enebolig,,6666094,147
1,,2023-06-13T14:07:55.249+02:00,,,307069878,True,2023-07-21T10:10:16.018+02:00,68.1534206945963,14.199743270874,Eier (Selveier),8312,64,Leilighet,2,5126080,64
1,,2023-06-13T14:07:55.249+02:00,,,307069878,False,2023-07-21T10:10:16.018+02:00,68.1534206945963,14.199743270874,Eier (Selveier),8312,64,Leilighet,2,3845910,64
1,,2023-06-13T14:07:55.249+02:00,,,307069878,True,2023-07-21T10:10:16.018+02:00,68.1534206945963,14.199743270874,Eier (Selveier),8312,64,Leilighet,2,4254830,64
1,,2023-06-13T14:07:55.249+02:00,,,307069878,False,2023-07-21T10:10:16.018+02:00,68.1534206945963,14.199743270874,Eier (Selveier),8312,64,Leilighet,2,4511080,64
1,,2023-06-13T14:07:55.249+02:00,,,307069878,True,2023-07-21T10:10:16.018+02:00,68.1534206945963,14.199743270874,Eier (Selveier),8312,64,Leilighet,2,5074830,64
1,,2023-06-13T14:07:55.249+02:00,,,307069878,False,2023-07-21T10:10:16.018+02:00,68.1534206945963,14.199743270874,Eier (Selveier),8312,64,Leilighet,2,3793580,64
2,,2023-03-20T12:44:42.088+01:00,Rød,C,295581352,False,2023-05-03T15:03:34.059+02:00,68.913315,15.0992985,Eier (Selveier),8430,76,Leilighet,,4012592,76
2,,2022-05-25T13:24:39.355+02:00,,,259738039,False,2023-11-13T12:09:20.087+01:00,66.315,14.1323,Andel,8622,64,Leilighet,,5860960,72
2,,2022-05-25T13:24:39.355+02:00,,,259738039,False,2023-11-13T12:09:20.087+01:00,66.315,14.1323,Andel,8622,64,Leilighet,,4980960,72
2,,2022-05-25T13:24:39.355+02:00,,,259738039,True,2023-11-13T12:09:20.087+01:00,66.315,14.1323,Andel,8622,69,Leilighet,,5786144,74
2,,2022-05-25T13:24:39.355+02:00,,,259738039,False,2023-11-13T12:09:20.087+01:00,66.315,14.1323,Andel,8622,73,Leilighet,,6410960,78
4,,2023-01-13T09:15:35.766+01:00,,,287484625,True,2023-10-07T14:33:12.259+02:00,67.2791464125726,14.5512409063975,Eier (Selveier),8020,140,Rekkehus,,7466170,140
4,,2023-01-13T09:15:35.766+01:00,,,287484625,True,2023-10-07T14:33:12.259+02:00,67.2791464125726,14.5512409063975,Eier (Selveier),8020,139,Rekkehus,,6953670,139
4,,2023-01-13T09:15:35.766+01:00,,,287484625,True,2023-10-07T14:33:12.259+02:00,67.2791464125726,14.5512409063975,Eier (Selveier),8020,141,Rekkehus,,6953670,141
4,,2023-01-13T09:15:35.766+01:00,,,287484625,False,2023-10-07T14:33:12.259+02:00,67.2791464125726,14.5512409063975,Eier (Selveier),8020,141,Rekkehus,,6953670,141
3,,2023-06-29T15:10:45.830+02:00,,,308980585,False,2023-09-14T13:16:04.263+02:00,62.5572084548839,6.62939084344179,Eier (Selveier),6265,111,Tomannsbolig,,5511960,121
2,,2023-03-20T12:44:42.088+01:00,Rød,C,295581352,False,2023-05-03T15:03:34.059+02:00,68.913315,15.0992985,Eier (Selveier),8430,76,Leilighet,,4112592,76
3,,2022-05-25T13:24:39.355+02:00,,,259738039,True,2023-11-13T12:09:20.087+01:00,66.315,14.1323,Andel,8622,100,Leilighet,,7711949,107
2,,2022-05-25T13:24:39.355+02:00,,,259738039,False,2023-11-13T12:09:20.087+01:00,66.315,14.1323,Andel,8622,64,Leilighet,,5365960,72
2,,2023-05-30T10:23:45.226+02:00,,,305304760,True,2023-06-08T17:55:26.054+02:00,62.5230518960507,6.62972017061912,Eier (Selveier),6260,54,Leilighet,,2696031,60
2,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,71,Leilighet,,3140000,75
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,147,Enebolig,5,6208320,173
2,,2023-05-30T10:23:45.226+02:00,,,305304760,False,2023-06-08T17:55:26.054+02:00,62.5230518960507,6.62972017061912,Eier (Selveier),6260,57,Leilighet,,2696031,64
2,,2023-05-30T10:23:45.226+02:00,,,305304760,False,2023-06-08T17:55:26.054+02:00,62.5230518960507,6.62972017061912,Eier (Selveier),6260,54,Leilighet,,2696031,60
2,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,71,Leilighet,,3240000,75
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,147,Enebolig,5,6008320,173
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,147,Enebolig,5,6308320,173
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,154,Enebolig,5,6008320,180
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,154,Enebolig,5,6208320,180
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,154,Enebolig,5,6308320,180
3,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,80,Leilighet,,3290000,89
3,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,80,Leilighet,,3420000,89
3,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,True,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,80,Leilighet,,3330000,89
2,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,72,Leilighet,,3190000,75
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,146,Enebolig,5,6506320,172
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,146,Enebolig,5,6008320,172
4,,2022-12-01T22:24:52.504+01:00,,,283083314,True,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,147,Enebolig,5,6308320,173
4,,2022-12-01T22:24:52.504+01:00,,,283083314,False,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,143,Enebolig,5,6208320,169
4,,2022-12-01T22:24:52.504+01:00,,,283083314,True,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,154,Enebolig,5,6308320,180
4,,2022-12-01T22:24:52.504+01:00,,,283083314,True,2023-10-30T10:57:18.305+01:00,62.4307,6.4064,Eier (Selveier),6013,147,Enebolig,5,6208320,173
3,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,True,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,80,Leilighet,,2930000,89
2,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,72,Leilighet,,3090000,75
2,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,True,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,71,Leilighet,,3240000,75
3,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,True,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,80,Leilighet,,3440000,89
3,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,True,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,80,Leilighet,,3290000,89
4,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,False,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,121,Tomannsbolig,,4700000,126
4,,2021-04-23T11:14:05.379+02:00,Oransje,B,215998525,True,2023-09-20T14:10:36.968+02:00,62.1898238866835,6.12281531095505,Eier (Selveier),6155,121,Tomannsbolig,,4700000,126
3,,2022-02-25T14:19:53.698+01:00,,,249528397,False,2023-10-05T09:49:24.944+02:00,62.4386704371675,6.39159679412842,Eier (Selveier),6012,125,Enebolig,5,6669920,152
3,,2022-02-25T14:19:53.698+01:00,,,249528397,False,2023-10-05T09:49:24.944+02:00,62.4386704371675,6.39159679412842,Eier (Selveier),6012,125,Enebolig,5,6769920,152
3,,2022-02-25T14:19:53.698+01:00,,,249528397,True,2023-10-05T09:49:24.944+02:00,62.4386704371675,6.39159679412842,Eier (Selveier),6012,125,Enebolig,5,5969920,152
3,,2022-05-06T12:48:58.195+02:00,,A,257348051,False,2023-11-09T19:54:59.288+01:00,62.4676424083881,6.34194371705304,Eier (Selveier),6018,107,Tomannsbolig,,5695342,110
2,,2023-03-24T10:45:11.191+01:00,,,296070121,False,2023-11-08T16:14:40.989+01:00,62.204560779611,6.12834498536198,Eier (Selveier),6150,70,Leilighet,,3668382,70
2,,2023-03-24T10:45:11.191+01:00,,,296070121,True,2023-11-08T16:14:40.989+01:00,62.204560779611,6.12834498536198,Eier (Selveier),6150,70,Leilighet,,3941382,70
3,,2023-03-24T10:45:11.191+01:00,,,296070121,True,2023-11-08T16:14:40.989+01:00,62.204560779611,6.12834498536198,Eier (Selveier),6150,86,Leilighet,,4017382,86
3,,2022-05-06T12:48:58.195+02:00,,A,257348051,True,2023-11-09T19:54:59.288+01:00,62.4676424083881,6.34194371705304,Eier (Selveier),6018,107,Tomannsbolig,,5795342,110
3,,2022-05-06T12:48:58.195+02:00,,A,257348051,True,2023-11-09T19:54:59.288+01:00,62.4676424083881,6.34194371705304,Eier (Selveier),6018,107,Tomannsbolig,,5495342,110
3,,2022-05-06T12:48:58.195+02:00,,A,257348051,True,2023-11-09T19:54:59.288+01:00,62.4676424083881,6.34194371705304,Eier (Selveier),6018,107,Tomannsbolig,,5595342,110
2,,2023-03-22T11:51:36.627+01:00,,,295831158,False,2023-11-08T16:07:55.204+01:00,62.4668042582233,6.32190381361531,Eier (Selveier),6017,70,Leilighet,,5311342,70
3,,2023-03-24T08:14:02.528+01:00,,,296051024,True,2023-11-08T16:05:21.784+01:00,62.1843617982789,6.09816121663271,Eier (Selveier),6155,121,Leilighet,,4494300,121
